"AutoID" "FullText"
"117351" 117351 "mortgage advisor located indianapolis help client neighborhoodlift please help"
"117357" 117357 "stint manila send detailed curriculumname resume"
"117360" 117360 "leaving soon ridiculous fees reason stayed atm deposits credit pm immediate available balance allys offer military isnt option"
"117361" 117361 "leaving literally keeping money mattress service gotten solve"
"117365" 117365 "looing teller position banks hiring besides applied"
"117367" 117367 "looking babysitter month daughter monday thursday fridays hollins references"
"117423" 117423 "looking lost fricken town"
"117424" 117424 "looking foreclosuer paper dean law firm wrong look paying company paying foreclosuer house"
"117426" 117426 "looking forward suing bring checkbook"
"117427" 117427 "looking digital advertisement smile campallyn niece model ad family love grateful images please help"
"117432" 117432 "frustrated customer_service received past friday plan cut ties bad bigger picture willing risk entire business account marketing close customer_service team treated whomever girl spoke prior please review information treatment received customer_service person"
"117434" 117434 "sell items fairly quickly due recently seperated meet bills mid computer brand epson worforce printer ink printer extra piece items willing offer"
"117437" 117437 "employee stay home mommy wife guess ny family"
"117441" 117441 "fan short qualified buyer current attempt short fulfilling heartaches buying short weeks purbankd months seller agent lower real estate skill sets help"
"117442" 117442 "fan havent experiences heard bad banking practices beautiful commercial"
"117444" 117444 "member received check employer member fee cash check location"
"117450" 117450 "fond advertisements recently hahaha hahahhaa ahead repeat word till"
"117451" 117451 "leave bankabanka love awesome nd chance ally awesome customer_service gay happy life thanks supporting lgbtq love"
"117453" 117453 "support article claims supports planned parenthood performs abortions"
"117458" 117458 "happy customer oriented details horrible time getting simple car_loan nowgetting home equity loan simple transactions run help refuses help disappointed time"
"117459" 117459 "memphis tennessee buying tv thanks sucks"
"117460" 117460 "damn atm damn shit aint putting yall ass"
"117466" 117466 "support pay bills bad support people financially causes stupidity help stay prayed"
"117468" 117468 "employed northampton ma bridge grateful former employer clients"
"117472" 117472 "registered graduation th wait"
"117473" 117473 "thoroughly convinced banking institutions impoverished lower class overdraft fees overly punitive people afford cover costs people"
"117476" 117476 "officially employee praises god lord thank"
"117481" 117481 "officially vacation stop wonder bound"
"117483" 117483 "officially service manager harris excited opportunity thankful amazing foundation banking"
"117487" 117487 "hold muzak version hello playing kenny playing awesome"
"117488" 117488 "speaking engagement jm foundation ill putting lil heart prepared speech speaking core hope ignore orange spray tan thank setting angel supportive beginning"
"117489" 117489 "waiting deep line located power road creek teller normal waiting drive tellers wake lose business"
"117491" 117491 "hell happy camper thanks wonderful employer home mortgage saved ass thank trucking"
"117493" 117493 "allowed government issued investment lower"
"117498" 117498 "participating boycott support planned parenthood please association planned parenthood commits abortions north america abortion murder"
"117500" 117500 "pleased standing believes sad"
"117502" 117502 "presently banking travel allows convenience town banking local sorry industry"
"117503" 117503 "proud thank kids happy holidays little magic surprise dedicated teacher deserving elementary school check"
"117508" 117508 "reaching help daughters neighbor friend murdered monday week left wife daughters woman hard time gods hands provided posted picture family memorial started learned people easier website designated research convenient charge fees called people online transfer account allows account marshall help thanks reading"
"117509" 117509 "reading poster special guest concert month"
"117514" 117514 "excited announce accepted position specialist october th miss team home preservation dearly excited challenge wahoo"
"117516" 117516 "liking job doubt decision miss friends girlfriends lunch"
"117523" 117523 "selling church wednesday september th section row seats"
"117525" 117525 "selling house tomorrow requested pay yesterday taking hour time respond send payoff closing supposed happen tomorrow"
"117526" 117526 "selling student classic coming saturday pm stay attend iowa send information message offers"
"117528" 117528 "selling stock pile goodwill winder parked near atm red door truck prices picture"
"117535" 117535 "shocked amount negative comments trying business similar upsetting condition darken doors moving account texas cares customers"
"117537" 117537 "sick tired comes pay help im loan budget rest yall loan surely loan job please stop money real thisim tired sick tired dealing dont help leave hell"
"117541" 117541 "sitting fmdrive parked commercial drive thru line hmmmm"
"117542" 117542 "sitting floor pajamas polish zloty bc dont care social norms"
"117544" 117544 "annoyed please consider quality"
"117546" 117546 "disappointed daughters account hacked banks atm bankadoes account wiped wish respect insurance protect money"
"117549" 117549 "disgusted ago left amazing ally promised pay fees sudden start getting charged month fees charge atm fee atm top charge atm customer_service rep wouldnt tell sudden getting charged services offer refund dollars hundreds taking business elsewhere leaving corrupt company"
"117550" 117550 "disgusted handles customers pennsylvania jersey looking vehicle stopped withdrawal money interrogated money questions none business answer driver licence refused money signature match left close received proceeded hard time getting money left able car drove pennsylvania branch account informed account unable person finally hold able money unable vehicle person left id amd knowing ally deposits signature match liking treated crimal violated"
"117552" 117552 "dissatisfied believe irresponsible lose card canceled hold told rep min eternity wait card world local branch temp card linked card persons account mine im money weekend person card canceled access accoi rep didnt verify job rushed ruined familys weekend top realized spent min trying explain couldnt atm mistake dont feel safe using anymore happened happen"
"117560" 117560 "interviewing process ughhh hard time staying positive thats interview energetic people spirits praying"
"117563" 117563 "excited week loving changes life yesterday beautiful mothers birthday couldve wonderful human mother"
"117569" 117569 "freaking sick tired sent summons ago foreclosing file bankruptcy apparently walked house time ugly houses load bitch pay taxes"
"117570" 117570 "fricken excited feel little kidanother job interview tomorrow teller"
"117575" 117575 "glad wasnt overly sensitive experiences invest customer_service closing account taking business elsewhere"
"117577" 117577 "happy sleepy amazing getting job usaa interview tuesday happy maybe switch member usaa cancel dont happy"
"117582" 117582 "lucky awesome team rd anniversary monthand shawnasand team threw surprise anniversary party awesome"
"117585" 117585 "mad insurance company sends proof insurance return insurance company try insurance property pay money insurance policy besides charge times normally pay insurance takes forever mess company screw row ignorant customer_service rep spoke named told insurance company incompetent pay insurance mortgage investments handle simple insurance paper time look investors handle money definitely switching soon"
"117586" 117586 "mad playing money christmas closing account dont play money hard"
"117587" 117587 "mad havent gotten issue cash checks employee messed amount checks daughters savings money wasnt supposed told jamaica messed sometimes confused hires folks weeks money hasnt xx maybe pocketed cash withdraw slip records slips told record employee messed reading fifth bull account folks alot money account ally swear isnt fixed friday pull money close account tired fraud happens employees looked crazy"
"117588" 117588 "moved brave messages support brands created ads cheerios"
"117593" 117593 "deposit check signed account tried purchasing airline spain nope limit change hold money hostage finding"
"117596" 117596 "pissed fucked damn school money pissed"
"117605" 117605 "proud client respectable company phenomenal corporate neighbor communities serve thank"
"117606" 117606 "sick tired fifth third checking_account called fraud suppose checking_account applied friday shut account fifth third fraud"
"117609" 117609 "sorry caused inconvenience terrible mistake singing monroe wild west pm saturday night welcome"
"117613" 117613 "tired dealing mortgage payment month tells online account disabled takes hour pay mortgage paper statements mail check"
"117614" 117614 "tired dont except fight home garden"
"117617" 117617 "upset primary reason customer cash check sorry driver okay fine inside wait minutes person front finally lady drive help handed license check couldnt help wait busy dont time wait couldnt teller checking_account pay fustriated hope friend check decides check allys website launch complaint couldnt contact button email button login send email"
"117618" 117618 "upset fake inside hope guys training allyrs job waiting hour trying real account thank god didnt try unbelieble"
"117619" 117619 "upset called help person answered philipines hell america sending jobs seas changallys soon"
"117620" 117620 "mad money time dont"
"117625" 117625 "soooo excited tomorrow playing loan sales associates friend amazing jay noblezada rocktransformer world"
"117626" 117626 "soooooooo glad dont clown makeup circus lions club trying account organized hitting walls stupidity"
"117627" 117627 "sorry tired lack simple direct contact whomever insane fighting aholes months holidays corner faith jackasss process requested time th endorse company horrible"
"117630" 117630 "spending lots money stores decided carry pet rabbits meat"
"117633" 117633 "staying list book forever"
"117634" 117634 "beyond frustrated advice file complaint"
"117640" 117640 "super excited starting job monday finally relief moving bigger"
"117642" 117642 "lot people past headache"
"117644" 117644 "surprised reimburse daughters savings_account daughter gone gainesville start using university card avoid monthly fee savings_account checking advisement staff shes hit fee look forward hearing soon thanks"
"117645" 117645 "thankful team people nights team meeting surprise party celebrate anniversary amazing proud company closest friends fun met bankaor norwestleave comment"
"117648" 117648 "buckettwithndlposted goodnews ad features lesbian couple learning sign language picture photos bucket"
"117650" 117650 "happiest earth happening tell happened morning youre believe laptop hacked south makers samsung television trying upgrade smart tv downloaded information massively hacked hackers korea thats comcast told doesnt corporation buddies information horse pony dont trust computers god bless"
"117653" 117653 "thoroughly annoyed customer_service thinking switchallys definitely leaving company treated thanks"
"117657" 117657 "told cnns supporters please confirm true customer business company supports company condones anchors whitfield"
"117658" 117658 "excited called job prayer hard pays thank praying"
"117661" 117661 "truly blessed couldnt defecit system account cashed checks gods praised closer getting shit"
"117664" 117664 "trying mortgaged property beginning foreclosure process website assist"
"117665" 117665 "trying look options saturday schedule saturdayif morei care giver soon son curious daycares saturdays drop hours help appreciatedtia"
"117669" 117669 "angry payment arrangements kept likes money leave"
"117674" 117674 "disappointed choice business bought mortgage huge account unable capable helping welcome message resolved"
"117675" 117675 "disappointed hate recommend screwed time"
"117676" 117676 "disappointed robbed days draft fee cause account minus dollars idea account til money gone draft fee bull send fee"
"117678" 117678 "disappointed money planned parenthood help women fighting cancer mistaken check please"
"117686" 117686 "satisfied ago switch noticed unscrupulous behaviorextra addon fees charges former account infuriated abc world news truths night"
"117691" 117691 "famous lol ill featured daily wow ready coming soon haha"
"117694" 117694 "writing inform scam received text telling social security credit_card automated system tells called online banking service beware scam texting wife received tonight winsteam scam artists information"
"117697" 117697 "apologize neighboors else hearing yell associate gettin frustrating switchallys bang"
"117700" 117700 "applaud using bull holiday commercial thank"
"117701" 117701 "applaud moving sign language commercial saddened hateful bigots denigrate positive"
"117702" 117702 "applaud airing commercial beautiful"
"117703" 117703 "applied credit_card approved getting mail noticed amazing interest rates account rewards checking_account closing account moving discover wait till thank standards taking care consumer larger banks"
"117706" 117706 "applied banks selected interview"
"117717" 117717 "appreciate fraud protection aggravating spend money cause using card house shopping love decorating love hubby hard love babe"
"117718" 117718 "appreciate spontaneity building elevator meet greets"
"117720" 117720 "appreciate deserved gift trusting"
"117727" 117727 "mother lives home decided paid money"
"117729" 117729 "assume hell permanently hold home mortgage"
"117730" 117730 "ate burrito yesterday thanks stupid ughhh mad"
"117734" 117734 "ave getting run tried emailing help"
"117740" 117740 "reasons called stayed extra minutes deposits check banks love"
"117743" 117743 "built profit plus poor double alrdz"
"117754" 117754 "dont pay account reason left monthly fee"
"117756" 117756 "seriously debating switching threw lord"
"117758" 117758 "barely afford bills greedy ass courts garnishing money paycheck hate"
"117760" 117760 "forgetting bills set autopay cussed"
"117762" 117762 "hating friday comes nice message saying balance"
"117765" 117765 "ready curse week cuz thinking shittin remember shit goes retirement"
"117769" 117769 "wakin nervous gettin app"
"117772" 117772 "banking til speak branch manager tells burned lady didnt burn fucked time"
"117794" 117794 "agree mistake check care plus extra free guys rock"
"117796" 117796 "begin journey tomorrow start looking pretty damn"
"117805" 117805 "believe taking money outta account smh cancel shit"
"117806" 117806 "believe nice mortgage company"
"117807" 117807 "believe food lunch told true believed dont trust"
"117812" 117812 "bet fired inherently evil soulless care workers wont realm hell guy satan heat comfortable pits"
"117824" 117824 "bet fucked sum money son christmas money gone god dont ugly karma bitch proud ally"
"117826" 117826 "bet tired coming replacement card kids shopping online card summin stay disappearing llh"
"117828" 117828 "sitting forth calm lol"
"117829" 117829 "increase funds check app morning"
"117833" 117833 "blame spending ill direct lol"
"117836" 117836 "blurred guilty nice vp"
"117837" 117837 "booked nice february hard hotel decided payment didnt saying worry money happen dont thanks"
"117838" 117838 "bought horse head mask wagon horse pulling stagecoach contest couldnt due meetings"
"117840" 117840 "bought tried sign account didnt recognize send code file change"
"117847" 117847 "bought aint gettin money boy dats nacho"
"117848" 117848 "bought ant money thats bought pint lean ima sip sneakdiss yo ass yoself"
"117849" 117849 "bought aint getting money boy thats nachos"
"117854" 117854 "broke aint gettn money boy dats nochos bought pite lean ima sip sneak dissers yoself remember da posted"
"117856" 117856 "brought beta fish college movers laughing bc mom carried tank ok mom"
"117860" 117860 "brought aint getting money boy"
"117872" 117872 "spend money tell shut account gonna mail money check ten days account shut replied deposits grand business account purchases online transfers multiple account month basibankc anke ready"
"117877" 117877 "called pension system rejected direct deposit tells dont account course check oooooo computer brought wrong account dont rejected deposit checked told looking account continued bad information requested payroll notice changed online record rejection believe process complete wrong force look notices effective changes record changed yesbanka reject deposit contact systemic errors obstruction due process"
"117881" 117881 "called customer_service corporate headquarters branch expansion answer dont expanding time"
"117886" 117886 "called didnt enter information stupid verify entering social security yea sad people probably fell careful dont account"
"117890" 117890 "called home loan rude distasteful husband business past penny money tell extremely unprofessional"
"117891" 117891 "called cause playing money hold everrr called answered"
"117892" 117892 "called customer_service week simple ish braid transferred menu"
"117893" 117893 "called question person started talking easy pay bills credit_cards stop"
"117898" 117898 "questions lady mins complete dare else"
"117900" 117900 "youbankd wait product hand ty"
"117908" 117908 "finally confirm september th employed looking forward transitioning retail world management"
"117909" 117909 "finally start budgeting money pay hospital bills doctor bills"
"117911" 117911 "captain cokes stumble max platinum"
"117912" 117912 "honestly strong dislike time allytil screw lol"
"117919" 117919 "official starting chapter sales department"
"117923" 117923 "tell getting hit hire friendly guys"
"117926" 117926 "believe ridiculous account logged username passwords hacks account access account based hullabaloo hacking allow option logins account ill moving account actually cares security"
"117931" 117931 "cable service due classic screw byproduct horses pulling wagon lost hours life"
"117933" 117933 "wait goes bankrupt crumbles"
"117934" 117934 "wait goes business thank"
"117935" 117935 "officially announce accepted position minneapolis moving girl job"
"117937" 117937 "pray deal property loss department continuously drop ball dealing month getting house repaired completely ridiculous choose advise else"
"117945" 117945 "getting super screwed hour econ bouts accounting weeks"
"117953" 117953 "machinery normal person rob meet existence taking care house flag house"
"117962" 117962 "believe person didnt capacity script propose offer calling fraud"
"117970" 117970 "begin compare screams justin bieber imagine dragons holy shit loudest ive"
"117971" 117971 "begin relate upset found account fb ekleuv"
"117973" 117973 "business casual outfit interview hell dress"
"117978" 117978 "account im getting upset"
"117982" 117982 "pay shit cause pending bills pay"
"117995" 117995 "tell social media concert tonight waine"
"117998" 117998 "wait til november checked account sooooo happy"
"117999" 117999 "wait till birthday account cause whack asab"
"118000" 118000 "wait till sends card"
"118003" 118003 "wait change banks fuckery charts"
"118010" 118010 "wait switch banks worst"
"118012" 118012 "wait tell kiss blickity black ass"
"118014" 118014 "wait interacting fafsa living stress free"
"118020" 118020 "canceled card days ago yesterday crook"
"118026" 118026 "believe stole gold nuggets stagecoach san francisco"
"118040" 118040 "stand wait payoff mortgage car note refinance near future"
"118041" 118041 "start bringing type income besides freelancing else fucking crazy"
"118055" 118055 "believe takes correct error business checking_account error waiting research department locate image understand treat business account customer guess time look east coast contractors looking"
"118057" 118057 "believe finished th week time flies"
"118058" 118058 "believe getting roxy baby girl account proud owner visa debt card feeling crap"
"118063" 118063 "believe people stupid spend check foolishness tell dont money believe pay check money hits savings_account dumb broke describe"
"118071" 118071 "believe women try flirt bro crazy chicks days haha cool"
"118073" 118073 "believe holiday commercial makes sad clydesdale"
"118076" 118076 "believe actually facebook saying help people succeed financially banking services absolute hindrance progress success absolute shambolic mess hopefully people wake message"
"118083" 118083 "scripts fuxk ass cause card smh ughhhh die"
"118084" 118084 "pending transactions drop close account willing weekend money"
"118090" 118090 "lie mad forgot love lol wtf trippin aint lose shit"
"118091" 118091 "link mortgage checking_account online schedule recurring payments checking mortgage online deposit check using check deposit feature app technology actually doesnt limitations"
"118093" 118093 "meet roses car meet abingdon"
"118113" 118113 "win account ignored people owe money trying"
"118114" 118114 "cash mine cash ally deposit account"
"118115" 118115 "cash checks time charge account thank cash check drawn account charge dime choice"
"118116" 118116 "cash euros franks pounds whatever foreign money time home lady counter foreign money musician looked perplexed else living looked perplexed"
"118118" 118118 "challenge home equity quality assurance team jacksonville florida ice bucket challenge"
"118120" 118120 "changed pretend enjoy constantly screw"
"118124" 118124 "cheated matt supposedly love guys telling bad relationship busted cheating lie matt heartless whore real bitch tell truth envious class life"
"118126" 118126 "checking_account single wanna play games try sneakily money cautious"
"118142" 118142 "closed account didnt shut pay auto set sent dad check weeks account closed bounced charged fee regions told shut explained didnt access becaue account closed girl automatically stop days didnt check deposited bounced charged fee called shut explain rd party payer wouldnt reimburse fees dads account closed account pay help pay account navy correct issue spot regions beware"
"118152" 118152 "closed account ago customer_service left lot desired closed account people exact remember thess banks reluctant black people business loans credit similar white peers"
"118153" 118153 "closed checking_account yesterday received check cents mail"
"118157" 118157 "commend offering commercials religious folks"
"118159" 118159 "complained businesses spend money fair praise care thank"
"118162" 118162 "completely avoid app bought school stuff bc dont feel slipping crippling depression"
"118166" 118166 "constantly annoyed lack atms"
"118169" 118169 "continue poor experiences banking"
"118173" 118173 "enjoy holiday hadnt stolen account"
"118183" 118183 "met lillard time team greeting fans handing programs enter fan"
"118184" 118184 "tell talked nice pink"
"118193" 118193 "create ad campallyns design art direct lottery short films"
"118194" 118194 "cried happy school greatul helping help job thanks"
"118195" 118195 "cried story school computer company support"
"118197" 118197 "cry time log account"
"118199" 118199 "currently hand eagles concert saturday night september th excellent seats check seating chart section row seats gone paid pair withing walking distance transferred didnt trek homeoptional"
"118203" 118203 "cut shit fuck em fuckin"
"118208" 118208 "decided deposit money account care fees spend money"
"118209" 118209 "decided fall xray courtesy hospital class dipping strawberries"
"118210" 118210 "declare forsake time cash pocket trying week crazy"
"118217" 118217 "deleted makes cry reminds broke everyday"
"118225" 118225 "deposited check saturday stuff check isnt ready"
"118227" 118227 "deserve antioxidant silver charge practice nasan na ang mga chicks ng football team girl ako kaninasan na kayo niyo ko"
"118235" 118235 "despise pull mortgage fers account whats"
"118245" 118245 "christmas shopping kids spot min boom"
"118253" 118253 "kindly diplomatibankc anke cut rep told talking spaces thru continue"
"118256" 118256 "stupid workout lazy washed flat ironed hair law smoke hookah time lol"
"118263" 118263 "speak manager bankard park ave told sorry decision ok close account happy mad moment close account"
"118268" 118268 "spoke car_loan home loan savings_account basibankc anke told bad lady nice trying release funds apparently luck mortgage payment late car payment charge late fee course stayed"
"118269" 118269 "dident qvc reported bbb thats makes qvc bad experience jtv stole days visa peciliar times fay times dident contact draft money stolen account file claim jtv returned money owe makes account jtv card dont jtv downhill reported jtv bbb ripp continue dont scamming stealing lightly helping close jtv gladly lowest rating dishonest corupt shopping channel"
"118272" 118272 "didnt change address sent mal reminding loan payments coming due"
"118278" 118278 "didnt atms casino using allys annoying"
"118287" 118287 "didnt makes feel celebrity"
"118289" 118289 "didnt realize bringing papers shredded stalked friggn life"
"118290" 118290 "didnt enemy simply lucky bailed agree required class economics undergraduates graduate students deal mechanics money teach little scary talk students college knowing impoverished homes pull poverty fear futures oh bailed wrongit happen occasionally"
"118294" 118294 "didnt birthday didnt forget thanks lol"
"118297" 118297 "dislike customer_service sucks ass"
"118298" 118298 "dislike investors home auctioned home process modification shame homes families sort business"
"118299" 118299 "dislike spoons pot drives crazy pay disorganization company dont"
"118305" 118305 "change banks liar meet promises customer_services joke post story social media manipulated regular customer whatever weapons social media"
"118314" 118314 "repeat forced trust account incompetent"
"118332" 118332 "phrase tellers usinga friend heard phrase location unique tothe phrase help helping neighbor person neighbor drive window wonder people phrase simple help sufficient thank listening"
"118333" 118333 "tactics raise sounds occupy socialism rates gotten bright spot housing market"
"118350" 118350 "dont care commercial genius"
"118351" 118351 "dont care rich tell withdraw atm damn account"
"118367" 118367 "dont relationships anymore unless deep committed relationship"
"118376" 118376 "dont pronounce guys willing account hell"
"118380" 118380 "dont wanna log onto probably cry"
"118383" 118383 "dont fuck time atm wtf"
"118390" 118390 "dont money pockets navy capital"
"118404" 118404 "dont getting happy birthday emails corporations creepy atms wish happy birthday"
"118415" 118415 "dont savings_account tho couple times lol money wanna irresponsible rn"
"118434" 118434 "dont angry poor business practices life"
"118449" 118449 "dont struggled hard reason crash stack dese fuck niggas hit cash"
"118450" 118450 "dont twitter percent tweets rn"
"118464" 118464 "dont finding company supports planned parenthood boycott unless money stop abortion"
"118466" 118466 "dont believe missed payment error close account ruin credit change suck report legal"
"118470" 118470 "dont care hearing news"
"118481" 118481 "dont drink absolutely loved budweiser commercials choice clydesdales mistake concerned favorite shout absolutely awesome commercials"
"118483" 118483 "dont payments checking_account despise business attitude"
"118486" 118486 "dont time aint evening cash check third time screw"
"118488" 118488 "dont fear tomorrow hate dentist worse kid scared clowns wisdom teeth cut fear surgery ill glad nice smile aint fight hit ima guard teeth life security officer protects trucks wont able eat thanksgiving watch else feel daughter hell naws role aint worth gotta self respect"
"118489" 118489 "dont feel safe shitty security guard unprofessional screwing hire hr security guard"
"118490" 118490 "dont follow rip feed"
"118493" 118493 "dont disappointedi balanced book multiple times overdrawn money gone"
"118495" 118495 "dont online account pending withdrawls explanation mark money cover"
"118499" 118499 "dont account include whats troubling couldnt enter account card account lucky"
"118510" 118510 "dont consumer contacts commend trying"
"118511" 118511 "dont fools gettin nunber getting law firm talkin suing owe talked dont owe fools social security"
"118513" 118513 "dont aware email date information clicked attack quick beware"
"118519" 118519 "dont elses experience treat terrible needy client"
"118522" 118522 "dont wrong minutes dont change"
"118525" 118525 "dont reads thank recognizing strange activity account calling aware happening process refunding easy job thanks"
"118527" 118527 "dont didnt post weeks ago decided close account committing fraud obviously wasnt true called confirm acted wasnt allowed access money weeks thanks friends able thru dont love switch happened friend anyway"
"118528" 118528 "dont bothering owe wont wait till time"
"118542" 118542 "dont drinking root beer time lollipop"
"118545" 118545 "dont banks liked tv banks"
"118547" 118547 "dont close account hate coming inside banking business tellers getting worse"
"118552" 118552 "dont doesnt happen hat sweet lady hamilton alabama minor check cashing afternoon solved nasty lot sweaty stuff sitting waiting blue bottles cold water thank sweet lady worth wait rewarded kindness"
"118556" 118556 "dont promoting divorce commercials"
"118557" 118557 "dont shop dont care business help allow bash deed silence theythe otherswin silent"
"118559" 118559 "dont switch banks customer"
"118561" 118561 "dont half guys read article youre talking telling education stupid cattley educated maybe isnt"
"118562" 118562 "dont sooo strong trespassing bitch upset couldve paying modified morettwitgage promised writing caused criminal act foreclose cancer patient deemed disabled days"
"118570" 118570 "dont drivethrough lanes atms"
"118571" 118571 "dont theres connection banks check drawn susquehanna cashed removed post page filed online complaint department banking"
"118574" 118574 "dont official stage coach"
"118576" 118576 "dont trust banks bad habit shuffling cleared checks debits charge overdraft fees"
"118581" 118581 "dont understand processed check deposited saturday morning"
"118583" 118583 "dont understand guys delay deposit holiday deposited check atm pm yesterday wont available morning idea computers increase convenience dip guys"
"118584" 118584 "dont understand mean third grade learn add subtract pushing idea math"
"118586" 118586 "dont understand stopped supporting app inconsiderate app continuing support huge motivation people leave"
"118600" 118600 "dropped account seen commercial makes sick commercialthat totally youre christian evolutionin bad promoted bad company twist inner desires people promote bu believe commercial thats fine dont business"
"118601" 118601 "dropped deposit minutes figure deposit box love adult"
"118603" 118603 "dumped ago ex military pay direct deposit elses account times account tried charge bounced check fees checks wrote months strallyhtened wrote checks acted fault customer_service"
"118606" 118606 "eat sleep breath dance team artist change start boy performing april"
"118607" 118607 "effing hate screw access money week"
"118608" 118608 "encourage reporters look past customer complaints"
"118615" 118615 "enjoy watching true blood hbo vamp set louisiana cajuns cool fashionable ago hbo treme true detective louisiana fashionable beloved gulf coast flavor distinct style appreciated bunch cousin lovers racists trying foods bring coast told email simply dont demographics dont population density income level support scale sophisticated retail beg statement south community chevron eat lunch bozos dinner dine half saturday rickys leave bens deli cook shed enjoy dinner spring sit outside listen local act foods afford shop fennel black lintels dhall coast lees biloxi shit asian food supply rousses covered gourmet ingredients little offended dont coast alabama line louisiana line money sophistication food culture wrong"
"118634" 118634 "feel bad shiprock probably getting stormed maybe hahah"
"118636" 118636 "feel closer team weeks compared team"
"118650" 118650 "feel accomplished lot interview hiring manager hit football practice hard feelin sore fucc waiting bankbc pray crip"
"118661" 118661 "feel created banking issues pay auto loan thru talked tells auto loans banks connected pay line knowing act holding loan pay verified hard checking pay hold account"
"118672" 118672 "feel trust customers avoid requests"
"118680" 118680 "feel pain set payment pay days decided double payment whatever reason doesnt matter set payment amount pay accepted payment warning payment due received email saying payment mistake called wasnt mistake bad assumed date payment beforename payment credit_card"
"118681" 118681 "feell tony live dnt commercials gone live styles book"
"118682" 118682 "fell asleep weirdest nosie"
"118683" 118683 "sense comfort wasnt car pulling realizing sunday"
"118689" 118689 "filed dispute retailer weeks ago received message dispute closed money deposited account happen called customer_service yesterday received apology delay pending management approval wasnt told account excellent customer_service"
"118695" 118695 "finally real account location im doesnt hour bitch"
"118701" 118701 "finally debit_card thank awesome"
"118703" 118703 "finally memorized debit_card week ago randomly sent"
"118706" 118706 "finally realized comfortable branch red terrible banking color"
"118707" 118707 "finally send text receptionist hi movies week"
"118711" 118711 "disturbing supports contributes funds planned parenthood murder"
"118712" 118712 "humming iowa stubborn class getting looks crazy"
"118717" 118717 "forgave time unless damned love daddy doesnt allow forgive peace daddy ceiling raised banking provision means central englands washington federal brance wall public banks thrd uhm obide federil reserve insurance standards provision raised debt ceiling gods damned nigger bankbrs literally stealing savings market maybe sell pass theres banks empty itll worse time"
"118728" 118728 "forgot pin access help town tell help spending cab"
"118729" 118729 "forgot username try sign onto account changed thank"
"118731" 118731 "forgot celebrating anniversary quality thanks opportunity"
"118733" 118733 "forgot yesterday outside teller noticed sticking guy told inside lady lost extremely thankful smile lie taking money using food wouldnt thats"
"118738" 118738 "found personalized debit_card parking lot oyster creek playground morning immediately called notify lady spoke canceled card lost pm ill tell reported"
"118739" 118739 "found card thayne information"
"118740" 118740 "found debit_card jourdanton barn hopefully owner contacts spread word"
"118741" 118741 "found debit_card outside subway near starbucks delano left card subway restaurant manager believe thats transaction card land missing debit_card please pass"
"118742" 118742 "found iphone canton love owner lost please post describe happy meet"
"118743" 118743 "found atm information desk hope"
"118747" 118747 "found truck payment error posting account time closed account talking look getting lawyer mailed letter stating selling truck th month weeks payment prove truck paying stupid fees trying charge forward law suite"
"118748" 118748 "found tonight service fees checking deposited sat hello"
"118749" 118749 "found biggest crooks frrrrr money chance especially omg"
"118751" 118751 "found builder sentiment measured nahb housing market index fell five october level value means builders market favorably unfavorable conditions drop august returns index summer levels"
"118753" 118753 "freakin hate dumb ass"
"118754" 118754 "freaking forgot powerade top atm doesnt sum idk"
"118767" 118767 "fucken hate blocking card shop alot okay annoying"
"118768" 118768 "fucken hate rd time dont deposit check money card"
"118769" 118769 "fucken hate th time temp card cuz apparently gettin money thats cuz dont lend card tomorrow im closin shit"
"118812" 118812 "fucking hate close account"
"118813" 118813 "fucking hate overdraft fees"
"118815" 118815 "fucking hate fucking asshole motherfuckers none fucking business wtf fucking money im trying fucking cash fucking hated banking assholes negetive fucking balance"
"118819" 118819 "fucking hate worst damn deff switching shit"
"118822" 118822 "fucking hateeeeeee time close account"
"118823" 118823 "fucking drivethru atm drive anyway expecting help"
"118830" 118830 "agree mediation yesterday joke pull disgusting"
"118835" 118835 "homeless person dollar yesterday left nyc soon bus dollars worth food drinks counter walked chips random guy swipedd card paid hell"
"118843" 118843 "angry walking doors grew member fb lnbomqwa"
"118846" 118846 "junk mail magazine don"
"118851" 118851 "inspired successful people mentor makes smile everytime talk listening person president senior lender corporate seen lifetime chill frfr trying change world"
"118856" 118856 "debt card course spelled wrong"
"118857" 118857 "paid direct deposit account usually pays monday money tuesday night makes sending email saying money mean"
"118858" 118858 "sick flagging damn card"
"118860" 118860 "graduated college closer real world ridiculous"
"118863" 118863 "saying hadnt paid past due received paid direct correct account paid times money week wasnt posted account wait ten days post account informed money week according insisted posted account speak supervisor course told busy wasnt available balance figure immediately wrote check sent cold hell business guess holding money collect interest money fraud forward discourage using treat customers"
"118868" 118868 "getting tired trying money"
"118869" 118869 "foreclosures angel divine love enter organization angel divine love enters person connected divine love reigns supreme"
"118871" 118871 "losing atm card account immediate transfer send western union pay service"
"118874" 118874 "damn fuck dealt bs days sons colleally mailed check lost mail uggg dollars poof dont wish fraud bye time fixed"
"118879" 118879 "cash checks told thumb print cause account giving counter told seat wait management minutes waithing people sitting desk teller wait check cashed wait rude branch warrenton va stay branch account person trouble cashing check"
"118884" 118884 "canada cancels card reports missing informed travel"
"118889" 118889 "imply bout loan house havent credit five credit_card purbankd spread payments applied card money paying intrest score intrest principal em"
"118892" 118892 "oregon beat ohio bobby"
